cur_brand,first_buy_brand,babyage,ZONE,breastfeed,enroll_type2,enroll_age,open_rate0,click_rate0,redem_rate0
0,0,90,1,1,1,-226,0.018867925,0.0,0.0
0,0,180,0,1,1,-102,0.116666667,0.016666667,0.0
0,1,150,1,0,1,96,0.159090909,0.022727273,0.0
0,0,330,1,1,1,-38,0.277777778,0.0,0.0
0,1,240,0,1,1,8,0.229508197,0.06557377,0.333333333
0,0,30,1,1,0,512,0.111111111,0.0,0.0
1,1,90,1,0,1,36,0.111111111,0.111111111,1.0
1,1,120,1,1,1,-124,0.522727273,0.113636364,0.5
0,0,180,0,1,1,-232,0.181818182,0.072727273,0.0
1,1,90,1,0,1,-231,0.0,0.0,0.0
1,1,60,1,0,1,-189,0.152542373,0.016949153,0.6
1,1,270,1,0,1,35,0.660377358,0.132075472,0.5
0,1,210,1,0,1,166,0.375,0.125,0.0
1,1,300,1,1,1,81,0.0,0.0,0.0
1,1,240,1,1,1,25,0.185185185,0.037037037,0.0
1,1,90,1,1,1,-237,0.395348837,0.069767442,0.0
1,1,60,1,1,1,-169,0.781818182,0.236363636,0.2
0,0,180,1,1,0,-50,0.294117647,0.0,0.0
0,1,270,1,1,1,45,0.421052632,0.087719298,0.0
0,1,210,0,0,0,-45,0.209302326,0.069767442,0.0
0,0,150,0,0,0,-105,0.413793103,0.068965517,0.166666667
0,0,210,1,0,1,-32,0.244897959,0.0,0.0
1,1,60,1,1,1,-2,0.977272727,0.159090909,0.333333333
0,0,0,0,1,1,116,0.328767123,0.02739726,0.1
1,1,120,1,1,0,-9,0.34375,0.0625,0.833333333
1,1,90,1,1,1,43,0.321428571,0.142857143,1.0
1,1,360,1,1,1,-64,0.363636364,0.090909091,0.333333333
1,1,240,1,1,1,-14,0.092592593,0.0,0.5
0,0,270,1,1,1,49,0.823529412,0.039215686,0.2
0,1,240,0,1,1,-181,0.057692308,0.038461538,0.0
0,0,150,0,1,1,118,0.5625,0.1875,1.0
1,1,120,0,1,1,-221,0.234042553,0.042553191,0.0
1,0,90,1,0,1,-133,0.619047619,0.119047619,0.0
0,0,240,1,1,1,-98,0.847457627,0.338983051,0.0
0,0,30,0,1,0,-219,0.974358974,0.512820513,0.0
0,1,270,0,1,1,19,0.065217391,0.0,0.0
0,0,210,0,1,1,-2,0.8,0.036363636,0.0
1,0,240,0,1,1,5,0.039215686,0.019607843,0.0
0,1,210,1,1,0,-119,0.807692308,0.423076923,0.142857143
1,0,240,1,1,1,-93,0.333333333,0.0,0.166666667
1,1,60,1,1,1,-2,0.641791045,0.23880597,0.666666667
1,1,270,0,0,1,-143,0.557692308,0.153846154,0.2
0,0,60,0,1,1,13,0.462962963,0.074074074,0.5
1,1,90,0,0,1,39,0.428571429,0.031746032,0.5
0,1,330,1,0,1,7,0.017857143,0.0,0.5
0,0,30,0,1,0,-206,0.511111111,0.133333333,0.0
0,0,60,0,1,0,13,0.142857143,0.0,0.0
1,1,210,1,1,1,2,0.411764706,0.039215686,0.5
0,0,270,0,1,1,-158,0.194444444,0.027777778,0.0
0,0,240,1,1,1,-181,0.029411765,0.0,0.0
1,1,210,0,1,1,-28,0.173076923,0.0,0.5
1,1,90,0,1,1,-118,0.472727273,0.127272727,0.0
1,1,60,1,1,0,149,0.216216216,0.081081081,0.333333333
1,0,0,1,0,1,-217,0.442307692,0.307692308,0.0
1,1,240,1,0,0,-59,0.0,0.0,0.0
0,0,300,1,0,0,61,0.590909091,0.0,0.0
1,1,0,1,1,0,-92,0.083333333,0.0,0.0
1,1,210,1,0,0,-199,0.236842105,0.078947368,0.2
0,1,180,0,0,1,-39,0.032786885,0.016393443,0.285714286
1,1,150,1,0,1,21,0.4,0.066666667,0.0
1,1,150,0,0,1,106,0.666666667,0.333333333,0.0
1,0,360,0,1,1,-17,0.583333333,0.083333333,0.5
1,0,270,1,0,1,-76,0.125,0.0,0.166666667
1,1,150,0,0,1,-43,0.01754386,0.0,0.25
0,0,180,0,1,0,-160,0.096774194,0.0,0.0
1,1,180,1,1,1,-138,0.782608696,0.630434783,0.5
1,1,60,1,1,1,-172,0.705882353,0.039215686,0.4
1,0,240,0,1,1,10,0.438596491,0.140350877,1.0
0,0,240,0,1,1,18,0.771428571,0.0,0.0
1,1,240,1,1,1,22,0.928571429,0.5,0.166666667
1,1,270,1,0,1,-48,0.821428571,0.214285714,0.166666667
1,1,210,1,1,1,-19,0.094339623,0.018867925,0.0
1,1,180,1,1,1,-46,0.87804878,0.243902439,0.666666667
1,1,30,0,0,0,-24,0.055555556,0.027777778,0.0
0,0,240,0,1,1,-179,0.446428571,0.125,0.0
0,0,150,0,1,0,-175,0.25,0.068181818,0.0
0,0,120,1,0,0,59,0.03125,0.0,0.0
1,0,60,0,1,1,-146,0.690909091,0.418181818,0.4
0,1,210,1,1,1,-45,0.390625,0.015625,0.375
0,0,240,1,1,0,37,0.48,0.04,0.2
1,1,180,1,0,1,-142,0.981132075,0.188679245,1.0
0,0,180,1,1,1,-156,0.02,0.0,0.6
0,0,90,1,1,1,-239,0.235294118,0.058823529,0.666666667
0,0,240,1,1,0,0,0.078947368,0.026315789,0.0
0,0,120,0,1,0,-216,0.333333333,0.025641026,0.0
0,0,210,0,1,1,-21,0.0,0.0,0.0
1,1,210,1,1,1,150,0.243902439,0.073170732,1.0
1,1,60,1,1,1,38,0.37037037,0.092592593,0.2
1,1,180,1,1,1,-225,0.679245283,0.132075472,0.8
1,1,240,1,1,0,-153,0.535714286,0.107142857,0.0
1,1,240,0,1,1,15,0.178571429,0.035714286,0.5
0,0,60,1,0,0,-151,0.108108108,0.027027027,0.0
1,1,300,1,1,1,175,0.710526316,0.157894737,0.0
0,1,90,1,1,1,-251,0.0,0.0,0.0
0,0,30,0,1,1,-217,0.097560976,0.0,0.0
1,1,270,0,0,0,230,0.214285714,0.0,0.0
1,1,90,1,1,0,609,0.0,0.0,0.0
1,1,90,1,1,1,-240,0.022727273,0.0,0.8
1,1,150,1,1,1,-104,0.037037037,0.0,0.0
0,0,120,0,1,0,81,0.47826087,0.0,0.0
0,0,120,0,1,1,6,0.129032258,0.0,0.666666667
0,1,0,0,1,1,-15,0.78125,0.046875,0.0
1,1,150,1,0,0,-242,0.216216216,0.081081081,0.0
1,0,180,1,1,1,-151,0.450980392,0.078431373,0.6
1,1,240,0,1,1,-72,0.607843137,0.117647059,0.0
0,0,120,1,1,1,-143,0.730769231,0.365384615,0.0
0,1,120,1,1,1,-194,0.0,0.0,0.0
1,1,90,1,0,1,27,0.423076923,0.076923077,0.0
0,0,60,0,1,0,-186,0.114285714,0.0,0.4
0,0,120,0,1,1,-180,0.148648649,0.027027027,0.2
0,0,300,0,0,1,-176,0.078947368,0.0,0.0
1,1,210,1,1,1,-104,0.571428571,0.194805195,0.333333333
0,0,60,1,1,0,-144,0.081081081,0.027027027,0.2
0,0,30,0,1,1,-113,0.142857143,0.0,0.6
0,0,270,1,1,1,-55,0.25,0.071428571,0.0
0,0,60,0,1,1,-75,0.475409836,0.114754098,0.0
0,0,120,1,1,0,-93,0.615384615,0.076923077,0.0
1,1,90,1,1,1,33,0.177777778,0.066666667,0.0
1,1,270,0,0,1,64,0.833333333,0.285714286,0.0
1,1,360,1,1,0,301,0.866666667,0.066666667,1.0
0,0,120,0,0,0,-130,0.096774194,0.032258065,0.0
0,0,90,0,1,1,-246,0.365853659,0.0,0.0
1,1,360,1,1,1,27,0.314814815,0.018518519,0.0
0,1,90,1,0,0,43,0.684210526,0.263157895,0.2
0,1,240,1,1,1,2,0.214285714,0.0,0.666666667
1,0,180,0,1,0,-177,0.057142857,0.057142857,0.0
0,1,120,1,1,0,-95,0.529411765,0.137254902,0.0
1,1,120,1,1,0,-189,0.097560976,0.0,0.0
0,0,90,0,1,0,-143,0.147058824,0.0,0.0
0,0,180,1,0,0,-53,0.222222222,0.037037037,0.428571429
0,1,150,1,0,0,-78,0.423076923,0.230769231,0.0
0,1,240,1,0,0,-67,1.0,0.64,0.0
0,0,300,1,1,0,81,0.636363636,0.0,0.0
1,1,0,0,1,1,3,0.475,0.025,0.0
0,0,210,0,0,1,-40,0.156862745,0.0,0.0
0,0,0,0,0,0,-200,0.4,0.0,0.0
1,1,150,1,1,0,-165,0.324324324,0.135135135,0.0
1,0,90,1,1,1,-46,0.0,0.0,0.0
0,0,330,0,1,1,300,0.375,0.0,0.0
0,0,90,0,1,1,-128,0.586206897,0.068965517,0.0
0,0,90,0,1,0,-233,0.05,0.025,0.0
1,1,240,1,1,1,20,0.0,0.0,0.0
1,1,210,0,1,1,153,0.157894737,0.0,0.0
1,0,300,0,1,1,177,0.076923077,0.0,1.0
1,1,30,1,0,1,-192,0.58490566,0.037735849,0.0
0,0,120,0,0,1,66,0.113636364,0.045454545,0.5
1,1,60,0,0,1,215,0.033333333,0.0,0.0
1,0,30,1,1,0,-201,0.027027027,0.0,0.0
1,1,60,1,1,1,-172,0.315789474,0.052631579,0.0
0,0,210,0,1,1,-26,0.065217391,0.086956522,0.5
1,1,210,1,1,1,-29,0.20754717,0.075471698,0.5
0,0,300,0,1,0,167,0.047619048,0.0,0.0
0,0,330,1,0,0,-37,0.074074074,0.0,0.0
1,1,300,0,1,0,213,0.45,0.05,0.0
0,1,210,0,1,1,-101,0.518518519,0.12962963,0.0
0,0,180,1,1,1,-225,0.204081633,0.0,0.0
0,0,150,1,0,0,-97,0.0,0.0,0.0
1,0,360,1,1,1,-35,0.351351351,0.067567568,0.0
1,1,60,1,1,0,-236,0.083333333,0.0,0.0
0,0,300,0,0,1,69,0.125,0.020833333,0.5
1,0,150,1,1,0,-77,0.555555556,0.074074074,0.5
0,0,90,1,1,0,-154,0.096774194,0.0,0.0
1,1,270,0,1,1,-95,0.04,0.0,0.0
0,0,120,1,1,1,-100,0.0,0.0,0.0
1,1,60,1,1,1,-170,0.25,0.090909091,0.0
0,0,120,0,0,1,91,0.055555556,0.027777778,0.0
0,1,240,0,0,0,-105,0.0,0.0,0.0
0,1,240,1,1,0,-187,0.603773585,0.264150943,0.2
0,0,240,1,0,0,-181,0.628571429,0.057142857,0.0
0,1,90,0,1,0,-259,0.676470588,0.117647059,0.2
1,1,60,1,1,0,-215,0.631578947,0.184210526,0.2
1,1,210,1,1,0,-137,0.611111111,0.083333333,0.166666667
0,1,210,1,1,0,-220,0.137931034,0.0,0.0
1,1,150,1,0,0,-173,0.454545455,0.121212121,0.0
1,1,30,1,1,0,-111,0.625,0.1875,0.333333333
0,1,300,0,1,0,-132,0.615384615,0.153846154,0.0
1,1,180,1,0,0,-220,0.666666667,0.2,0.5
1,1,180,0,0,0,-169,0.72,0.12,0.6
0,0,60,0,1,0,-130,0.403846154,0.038461538,0.0
0,1,90,1,1,0,-236,0.435897436,0.051282051,0.0
1,0,210,1,0,0,-148,0.928571429,0.166666667,0.833333333
0,0,210,0,1,0,-153,0.310344828,0.0,0.333333333
0,1,120,0,1,0,-230,0.965517241,0.551724138,0.0
0,1,210,1,0,0,-31,0.307692308,0.076923077,0.0
0,1,90,1,1,0,-183,0.0,0.0,0.4
0,0,120,1,1,0,-130,0.254901961,0.0,0.0
0,0,180,1,0,0,-150,0.236842105,0.026315789,0.166666667
1,1,90,1,1,0,-220,0.052631579,0.0,0.0
0,0,60,1,1,0,-178,0.5,0.119047619,0.0
1,1,300,1,1,0,-131,0.777777778,0.0,0.333333333
0,0,240,0,1,0,-96,0.392857143,0.035714286,0.0
1,1,240,0,1,1,14,0.236842105,0.263157895,1.0
1,1,210,1,1,1,-5,0.018181818,0.0,0.0
0,1,150,1,1,1,34,0.270833333,0.104166667,1.0
0,0,150,0,1,0,-91,0.277777778,0.027777778,0.333333333
0,0,90,0,0,0,-128,0.551724138,0.413793103,0.166666667
1,1,180,1,1,1,-42,0.438596491,0.070175439,0.5
1,1,240,1,1,1,-71,0.727272727,0.090909091,0.0
1,1,180,1,1,1,-26,0.127272727,0.018181818,0.333333333
1,0,90,0,1,1,52,0.113636364,0.045454545,0.5
1,1,90,1,1,1,43,0.228571429,0.142857143,0.0
0,0,30,1,1,1,-205,0.617647059,0.441176471,0.0
1,1,180,0,1,1,-144,0.074074074,0.055555556,0.666666667
1,1,90,0,1,1,-226,0.631578947,0.078947368,0.0
0,0,30,1,0,1,-187,0.888888889,0.055555556,0.2
1,1,240,1,1,1,-182,0.529411765,0.235294118,0.0
0,0,210,1,0,1,-179,0.274509804,0.0,0.2
1,1,90,0,0,1,26,0.6875,0.1875,0.5
0,0,30,1,1,1,-199,0.567567568,0.054054054,0.0
1,1,270,1,1,1,30,0.916666667,0.3,0.0
0,1,90,1,1,0,-166,0.243243243,0.0,0.333333333
0,0,240,1,1,0,5,0.028571429,0.0,0.0
1,1,240,1,1,1,-15,0.461538462,0.038461538,1.0
1,1,180,1,0,1,-36,0.358974359,0.102564103,0.125
1,1,330,0,1,1,20,0.387755102,0.142857143,0.0
1,1,60,0,1,0,-155,0.195121951,0.097560976,0.0
0,1,150,0,0,1,21,0.5625,0.395833333,0.0
0,0,120,0,1,0,-214,0.0,0.0,0.0
0,0,0,1,0,0,-239,0.170212766,0.021276596,1.0
1,0,30,1,1,0,-183,0.212765957,0.042553191,0.0
0,0,240,1,1,0,-90,0.178571429,0.035714286,0.333333333
1,1,360,0,1,1,49,0.037037037,0.037037037,0.0
0,0,60,1,1,1,-178,0.384615385,0.192307692,0.0
0,0,30,1,0,1,-191,0.170731707,0.048780488,0.0
0,0,210,1,0,1,6,0.20754717,0.0,0.0
0,1,210,1,0,0,-184,0.351351351,0.162162162,0.0
1,1,180,1,1,1,-146,0.468085106,0.127659574,0.0
0,1,210,1,1,1,-10,0.25,0.0,0.5
0,0,90,0,1,1,-41,0.04,0.0,0.0
1,1,360,0,1,1,-32,0.16091954,0.034482759,0.0
0,1,30,0,1,0,-195,0.916666667,0.0,0.0
0,0,180,0,1,0,-225,0.15,0.0,0.6
1,1,150,1,0,0,-76,0.052631579,0.0,0.0
1,1,240,1,1,0,39,0.03125,0.0,0.0
0,0,270,1,0,1,36,0.088888889,0.0,0.4
0,0,300,0,0,0,-107,0.172413793,0.0,0.0
1,1,90,1,1,1,-119,0.567567568,0.27027027,0.166666667
1,1,270,1,0,1,-70,0.779661017,0.203389831,0.5
0,0,180,1,0,1,6,0.620689655,0.068965517,0.0
0,0,90,1,1,1,-243,0.028571429,0.0,0.0
1,1,180,0,0,0,-11,0.45,0.0,0.0
1,0,90,1,1,0,-27,0.565217391,0.065217391,0.0
0,0,300,1,1,0,-101,0.37037037,0.037037037,0.0
1,0,90,1,1,0,-212,0.945945946,0.081081081,0.0
0,0,90,1,1,0,-248,0.045454545,0.0,0.0
0,0,210,1,1,1,-240,0.925,0.5,0.333333333
1,0,0,1,1,1,-22,0.101694915,0.0,0.0
1,0,210,1,0,0,187,0.222222222,0.0,0.0
1,1,60,1,0,1,25,0.848484848,0.454545455,0.5
1,1,150,1,0,1,-194,0.672413793,0.206896552,0.6
0,1,180,1,0,0,-40,0.481481481,0.185185185,0.0
0,1,120,0,1,1,-74,0.3125,0.0,0.5
1,1,90,1,1,0,51,0.727272727,0.090909091,0.2
0,1,240,0,1,1,-147,0.956521739,0.108695652,1.0
1,1,180,1,0,0,-158,0.145833333,0.0625,0.2
1,1,90,1,1,0,-231,0.861111111,0.472222222,0.0
0,0,150,0,1,1,-234,0.102564103,0.025641026,0.0
0,0,240,0,1,0,-70,0.8,0.2,0.333333333
0,0,30,1,1,0,-172,0.714285714,0.428571429,0.6
1,1,120,1,1,1,-6,0.527272727,0.145454545,1.0
1,0,60,1,0,1,-181,0.285714286,0.081632653,0.0
1,1,180,1,1,1,141,0.102564103,0.051282051,0.0
0,1,90,1,1,0,-234,0.259259259,0.074074074,0.0
1,0,90,0,1,0,-203,0.210526316,0.078947368,0.0
0,1,120,0,1,1,-112,0.101694915,0.016949153,0.1
0,0,120,0,1,1,-23,0.0,0.0,0.5
1,1,270,1,1,1,53,0.072727273,0.0,0.4
1,1,240,1,0,1,27,0.354166667,0.125,0.0
0,1,150,1,1,1,-51,0.0,0.0,0.0
0,0,90,0,1,0,-134,0.032258065,0.064516129,0.0
0,0,240,1,1,1,-165,0.595744681,0.106382979,0.6
0,0,180,1,1,1,-181,0.510204082,0.12244898,0.0
0,0,300,0,1,1,-173,0.0,0.0,0.166666667
1,1,90,1,1,1,51,0.0,0.0,1.0
1,1,60,1,1,1,-191,1.0,0.431818182,1.0
1,1,120,1,1,0,-80,0.095238095,0.19047619,0.0
1,0,60,1,1,1,30,0.333333333,0.044444444,0.0
1,1,240,1,1,1,-72,0.074074074,0.0,0.0
1,1,60,0,0,0,-75,0.82,0.38,0.666666667
0,0,300,0,1,1,-85,0.058823529,0.0,0.0
0,1,60,1,1,1,-159,0.153846154,0.051282051,0.0
0,1,60,1,1,0,-182,0.139534884,0.0,0.0
0,0,210,0,0,1,-22,0.254901961,0.019607843,0.0
0,1,60,1,1,0,-236,0.258064516,0.193548387,0.0
1,1,300,1,1,1,262,0.041666667,0.0,0.0
0,1,90,1,1,0,-138,0.166666667,0.0,0.8
0,0,150,0,1,1,-35,0.016949153,0.0,0.0
1,1,150,1,1,0,-58,0.034482759,0.034482759,0.0
0,0,180,1,1,1,127,0.291666667,0.0,0.0
0,1,180,1,0,1,-35,0.078431373,0.039215686,0.0
1,1,30,1,1,1,-184,0.0,0.0,0.0
1,1,120,0,1,1,-35,0.212121212,0.03030303,0.0
0,1,120,0,1,0,-119,0.137931034,0.0,0.166666667
1,0,60,1,1,1,-70,0.102040816,0.040816327,0.0
0,0,60,0,1,1,-111,0.155844156,0.012987013,0.0
0,1,210,1,1,0,159,0.373626374,0.043956044,0.0
1,1,180,0,0,1,50,0.567567568,0.216216216,0.5
0,0,270,1,1,0,34,0.0,0.0,0.0
1,1,210,1,1,1,6,0.865384615,0.365384615,0.5
1,1,30,1,1,1,-98,0.176470588,0.019607843,0.333333333
0,0,240,1,1,1,15,0.208333333,0.041666667,0.0
1,1,180,1,0,1,-35,0.123809524,0.028571429,0.2
1,1,90,1,0,1,-117,0.0,0.0,0.0
1,1,360,1,0,1,-19,0.24137931,0.103448276,0.0
0,0,180,0,1,1,-37,0.266666667,0.0,0.0
0,0,90,1,1,0,-227,0.055555556,0.027777778,0.0
0,0,180,0,1,0,-144,0.3125,0.0,0.0
0,1,30,0,1,1,-193,0.346938776,0.06122449,0.6
1,0,60,0,1,1,-87,0.509433962,0.075471698,0.166666667
1,1,210,0,1,1,13,0.854545455,0.363636364,0.0
1,0,180,0,1,0,-79,0.233333333,0.066666667,0.0
1,1,60,0,1,1,-45,0.423076923,0.096153846,0.5
1,0,150,0,0,0,139,0.375,0.208333333,0.166666667
1,1,360,1,1,1,12,0.098039216,0.0,0.166666667
1,1,240,1,1,0,-114,0.3125,0.0625,0.0
0,1,90,1,1,0,-122,0.0,0.0,0.0
0,1,210,0,1,1,-184,0.063829787,0.021276596,0.0
0,0,240,0,1,1,45,0.488372093,0.046511628,0.5
1,1,120,1,1,1,71,0.594594595,0.054054054,1.0
1,1,60,1,0,1,17,0.333333333,0.117647059,0.166666667
1,0,150,0,1,1,-69,0.0,0.0,1.0
1,1,210,1,1,1,199,0.727272727,0.318181818,1.0
1,1,60,1,0,1,-154,0.5,0.315789474,0.8
0,0,60,0,0,0,-180,0.128205128,0.076923077,0.0
1,1,270,0,0,1,64,0.741935484,0.193548387,0.0
0,0,0,0,1,1,-202,0.488372093,0.069767442,0.0
0,0,0,0,0,0,-21,0.071428571,0.035714286,0.0
1,1,30,1,0,0,-95,0.722222222,0.083333333,0.714285714
1,1,120,1,1,0,-100,0.06,0.0,0.571428571
1,1,210,1,1,0,-13,0.076923077,0.030769231,0.333333333
0,0,210,1,0,0,-105,0.148148148,0.0,0.0
0,0,120,0,1,0,-118,0.0,0.0,0.0
0,0,90,0,1,1,-238,0.224489796,0.020408163,0.0
0,1,90,0,1,0,-225,0.333333333,0.111111111,0.2
1,1,150,1,1,0,-221,0.233333333,0.0,0.0
0,0,240,1,1,0,-74,0.178571429,0.0,0.0
0,0,180,1,0,0,-125,0.222222222,0.0,0.0
0,0,270,0,0,0,-145,0.25,0.083333333,0.6
0,0,150,0,1,0,-175,0.1,0.04,0.0
0,0,120,0,1,0,-76,0.038461538,0.0,0.166666667
0,0,30,0,1,0,-195,0.864864865,0.108108108,0.2
0,0,240,1,0,0,-141,0.166666667,0.0,0.0
1,1,300,1,1,0,1,0.464285714,0.142857143,0.5
0,0,90,0,1,0,-145,0.24137931,0.034482759,0.0
1,1,60,0,0,1,-102,0.0,0.0,0.0
0,0,90,0,0,0,-11,0.824561404,0.543859649,0.571428571
1,1,210,1,1,0,-197,0.413793103,0.068965517,0.0
0,0,90,0,1,0,-216,0.292682927,0.048780488,0.0
1,1,300,1,1,0,-24,0.428571429,0.171428571,0.166666667
1,1,150,1,1,0,-56,0.456521739,0.130434783,0.285714286
1,0,330,1,0,0,65,0.444444444,0.0,0.166666667
0,1,60,1,1,1,-242,0.28,0.12,0.8
0,0,120,1,1,1,-235,0.0,0.0,0.0
0,1,90,1,1,1,-243,0.083333333,0.027777778,0.0
1,1,120,1,1,0,-73,0.282608696,0.043478261,0.333333333
0,0,210,1,1,0,-204,0.088235294,0.117647059,0.0
1,1,270,1,1,0,-38,0.327586207,0.034482759,0.142857143
1,1,90,1,1,0,-118,0.134615385,0.076923077,0.166666667
1,1,120,1,0,1,-134,0.184210526,0.0,0.0
0,1,210,0,0,1,-83,0.311111111,0.044444444,0.0
1,1,120,1,1,1,-80,0.032258065,0.0,0.0
0,0,90,0,0,1,81,0.102564103,0.076923077,0.0
1,1,90,1,1,1,-128,0.483870968,0.161290323,0.0
0,1,150,1,1,1,-63,0.066666667,0.033333333,0.333333333
0,1,90,1,1,0,50,0.423076923,0.038461538,0.0
1,1,30,1,1,1,-195,0.105263158,0.013157895,0.0
0,0,150,1,0,1,120,0.305555556,0.027777778,0.0
0,0,360,0,1,1,46,0.0,0.0,0.5
0,0,30,1,1,0,-189,0.916666667,0.027777778,0.0
1,1,330,1,1,1,-620,0.289855072,0.115942029,0.0
0,1,210,1,1,1,1,0.0,0.0,1.0
0,0,240,0,0,1,-67,0.905660377,0.132075472,0.0
0,0,30,1,1,1,-167,0.395348837,0.093023256,0.0
1,1,270,1,1,1,44,0.709677419,0.032258065,0.5
0,0,150,1,0,1,-50,0.5,0.058823529,0.0
1,0,210,0,1,1,-10,0.75,0.3125,0.333333333
0,0,240,1,1,1,-153,0.214285714,0.047619048,0.4
0,0,120,1,0,0,-108,0.142857143,0.035714286,0.0
1,1,270,1,1,1,-141,0.653846154,0.057692308,0.4
0,0,60,0,1,0,-56,0.0,0.0,0.5
1,1,120,0,1,1,95,0.428571429,0.142857143,0.5
1,1,30,0,1,1,-6,0.481481481,0.092592593,0.166666667
1,0,180,1,0,1,-4,0.811320755,0.245283019,0.666666667
1,0,360,1,0,0,-103,0.125,0.0,0.0
0,0,60,0,1,1,-141,0.0,0.0,0.0
1,1,30,0,1,1,-77,0.97826087,0.456521739,0.5
0,1,210,0,0,0,-180,0.0,0.0,0.0
0,0,270,0,1,0,236,0.333333333,0.083333333,0.0
0,0,180,0,1,1,-48,0.5625,0.15625,0.0
1,1,240,1,1,1,39,0.2,0.0,1.0
1,1,240,0,1,1,-13,0.3125,0.0,0.166666667
0,1,240,1,1,1,12,1.0,0.396226415,0.0
1,1,60,0,0,1,36,0.488372093,0.046511628,1.0
1,1,90,1,1,1,70,0.034482759,0.051724138,0.25
1,1,180,1,0,0,-95,0.685714286,0.142857143,0.0
0,0,60,0,1,0,-239,0.428571429,0.057142857,0.0
1,1,210,1,1,1,-162,0.574468085,0.255319149,1.0
0,0,60,0,1,0,-172,0.028571429,0.0,0.0
0,0,120,0,1,1,86,0.0,0.0,0.0
0,0,90,1,0,1,-1466,0.119047619,0.023809524,0.0
0,0,210,0,1,1,8,0.145833333,0.0625,0.0
0,0,90,1,1,1,-128,0.431818182,0.181818182,0.0
1,1,90,1,1,1,-122,0.03125,0.0,0.166666667
1,1,120,1,1,1,-192,0.166666667,0.041666667,1.0
1,1,240,1,0,1,203,0.0,0.0,0.0
1,1,150,1,1,1,-180,0.08,0.0,0.0
0,0,90,1,1,1,-140,0.055555556,0.0,0.2
1,1,90,1,1,1,-26,0.161290323,0.032258065,0.4
0,0,150,1,1,0,-67,0.37037037,0.037037037,0.0
1,1,90,1,1,0,52,0.055555556,0.0,0.0
0,1,60,0,1,0,-141,0.545454545,0.060606061,1.0
1,1,30,1,1,0,-84,0.625,0.109375,0.0
0,1,180,1,0,1,172,0.0,0.0,0.0
1,1,300,1,1,1,109,0.6,0.0,0.0
0,1,180,1,1,1,-77,1.0,0.0,1.0
1,1,60,1,1,1,27,0.204081633,0.102040816,0.0
1,0,60,1,1,1,-131,0.375,0.214285714,0.333333333
1,1,210,1,1,1,-86,0.56097561,0.0,0.0
1,1,210,1,1,1,-7,0.442307692,0.096153846,0.0
1,1,120,1,0,1,111,0.133333333,0.0,0.0
0,0,210,0,0,1,13,0.0,0.0,0.0
1,1,120,1,1,1,89,0.081081081,0.0,0.0
1,1,330,1,1,1,135,0.375,0.0625,1.0
0,0,150,0,1,1,118,0.25,0.0,1.0
0,0,90,0,0,0,-109,0.40625,0.0,0.166666667
0,0,210,1,0,0,14,0.0,0.0,0.0
0,1,210,1,1,0,-99,0.084745763,0.016949153,0.166666667
0,0,240,1,1,0,-141,0.0,0.0,0.0
0,0,90,0,1,0,-111,0.0,0.0,0.0
1,1,240,1,1,0,35,0.166666667,0.041666667,0.0
0,0,240,1,0,0,-167,0.029411765,0.0,0.0
0,0,150,0,1,0,-74,0.148148148,0.037037037,0.0
1,1,120,1,0,0,-109,0.888888889,0.037037037,0.0
1,1,30,0,1,1,-140,0.285714286,0.047619048,0.0
1,1,120,1,1,0,-104,0.592592593,0.296296296,0.0
1,0,90,0,1,0,-98,0.677419355,0.516129032,0.0
0,1,150,1,1,0,-198,0.361111111,0.0,0.0
1,0,90,1,0,0,-172,0.176470588,0.0,0.2
1,1,270,0,1,1,-238,0.217391304,0.054347826,0.0
0,1,180,1,0,0,-162,0.114285714,0.028571429,0.0
0,0,120,1,0,0,-89,0.310344828,0.172413793,0.0
1,1,150,0,1,0,-39,0.655172414,0.068965517,0.142857143
1,1,300,1,1,1,3,1.0,0.025641026,0.5
0,0,180,0,1,1,-199,0.185185185,0.074074074,0.777777778
0,0,60,1,1,1,-150,0.45,0.05,0.0
1,1,360,1,1,1,-31,0.185185185,0.018518519,0.571428571
1,1,210,0,1,0,-29,0.3,0.0,0.0
0,0,90,1,1,0,-94,0.230769231,0.0,0.0
0,0,180,0,0,1,-26,0.789473684,0.263157895,0.571428571
0,0,300,1,0,1,-21,0.333333333,0.076923077,0.0
1,1,180,1,1,0,-37,0.933333333,0.333333333,0.333333333
1,1,60,1,1,1,47,0.103448276,0.068965517,0.0
0,0,180,1,0,1,-123,0.2,0.04,0.6
0,0,90,0,1,1,-102,0.547619048,0.166666667,1.0
1,1,0,1,1,0,-22,0.637931034,0.068965517,0.285714286
0,0,180,0,0,1,-224,0.111111111,0.022222222,0.0
0,1,60,1,0,1,26,0.933333333,0.2,0.0
0,0,90,1,1,0,-244,0.833333333,0.027777778,0.0
1,1,30,1,1,1,-137,0.483333333,0.083333333,0.4
1,1,270,1,1,1,52,0.625,0.15625,1.0
1,1,60,0,1,1,35,0.0,0.0,0.0
1,1,60,1,1,1,-227,0.194444444,0.111111111,0.0
0,0,270,1,1,0,-93,0.774193548,0.516129032,0.285714286
1,1,270,1,1,1,137,0.705882353,0.147058824,0.0
1,1,90,1,1,1,72,0.964285714,0.0,0.0
1,1,360,0,1,1,-17,0.611111111,0.111111111,0.0
1,1,60,1,0,0,-146,0.441176471,0.205882353,0.0
