INDIVIDUAL_ID,cur_brand,first_buy_brand,babyage,ZONE,breastfeed,enroll_type2,enroll_age,open_rate0,click_rate0,redem_rate0
1.00001E+12, , ,450,1,1,Self Enrolled,-104,0.157480315,0.023622047,0
1.00001E+12, , ,360,1,1,Self Enrolled,1,0.598591549,0.014084507,0
1.00001E+12, , ,600,3,1,Self Enrolled,-105,0.052631579,0,0.75
1.00001E+12, , ,750,1,3,Self Enrolled,-247,0,0,0
1.00001E+12, , ,1080,1,2,Self Enrolled,5,0.358974359,0,0.333333333
1.00001E+12,1, ,900,1,1,Self Enrolled,135,0.020833333,0,0
1.00001E+12,3,3,30,1,2,Self Enrolled,-221,0,0,0
1.00001E+12, , ,570,1,2,Self Enrolled,-137,0.032258065,0,0
1.00001E+12,3,3,330,2,2,Self Enrolled,209,0.263157895,0,0
1.00001E+12, ,1,150,1,1,Self Enrolled,-34,0,0,0
1.00001E+12, , ,690,1,1,Self Enrolled,-196,0,0,0
1.00001E+12, , ,390,1,1,Self Enrolled,41,0.180327869,0,0
1.00001E+12, , ,930,1,2,Self Enrolled,26,0,0,0
1.00001E+12, , ,990,1,2,Self Enrolled,21,0.358490566,0.037735849,1
1.00001E+12,2, ,420,2,3,Self Enrolled,-251,0.052631579,0,0
1.00001E+12,3, ,540,3,2,Self Enrolled,-170,0.02173913,0,0
1.00001E+12, , ,660,1,2,Self Enrolled,-54,0.191176471,0.029411765,0
1.00001E+12,3, ,810,2,1,Self Enrolled,-191,0,0,0
1.00001E+12, , ,300,1,1,Self Enrolled,-74,0.079545455,0,0
1.00001E+12, , ,990,3,2,Self Enrolled,19,0.012820513,0,0
1.00001E+12,2,2,240,2,1,Self Enrolled,-158,0.142857143,0.023809524,0
1.00001E+12,3,2,180,2,1,Self Enrolled,-148,0.166666667,0.039215686,0.333333333
1.00001E+12, , ,480, ,1,Self Enrolled,-51,0.015267176,0,0
1.00001E+12, , ,900,3,1,Self Enrolled,-79,0.045454545,0,0
1.00001E+12, , ,30,1,1,Self Enrolled,-220,0.032608696,0,0
1.00001E+12, , ,870,3,2,Self Enrolled,-228,0.02173913,0,0
1.00001E+12, , ,570,1,1,Self Enrolled,-138,0.058252427,0.009708738,0.285714286
1.00001E+12, , ,780,3,1,Self Enrolled,-17,0.035294118,0,0
1.00001E+12,2,2,270,1,1,Self Enrolled,-20,0.011627907,0,0
1.00001E+12,1,1,30,1,2,Self Enrolled,-34,0.217391304,0.043478261,0.5
1.00001E+12, , ,1020,1,2,Self Enrolled,-47,0,0,0
1.00001E+12,2,2,90,1,3,Self Enrolled,-142,0.084210526,0,0
1.00001E+12,1,3,30,1,2,Self Enrolled,-895,0.064220183,0.009174312,1
1.00001E+12, , ,660,1,2,Self Enrolled,-34,0.056818182,0,0
1.00001E+12, , ,600,3,2,Self Enrolled,-111,0,0,0
1.00001E+12, , ,90,3,1,Self Enrolled,-30,0,0,0
1.00001E+12, , ,60, ,1,Self Enrolled,-252,0.010638298,0,0
1.00001E+12,3, ,960,1,2,Self Enrolled,-135,0.201388889,0.048611111,0.75
1.00001E+12,1,1,240,1,1,CoReg,-51,0.176470588,0.033613445,0
1.00001E+12,1,1,210,1,2,Self Enrolled,297,1,0,0
1.00001E+12, , ,60,1,1,CoReg,-135,0.088235294,0,0
1.00001E+12,2,1,90, ,2,CoReg,-194,0.301587302,0.063492063,0
1.00001E+12, , ,960,1,2,Self Enrolled,-247,0.037037037,0,0
1.00001E+12, , ,600,1,2,Self Enrolled,-157,0.033333333,0,0
1.00001E+12,2,2,150,1,2,CoReg,-124,0.25,0,0.5
1.00001E+12, , ,840,1,1,Self Enrolled,-248,0.555555556,0,0
1.00001E+12,3,3,300,1,1,CoReg,-242,0.03125,0,0
1.00001E+12,5,1,60,1,3,CoReg,-229,0.036649215,0,0
1.00001E+12, , ,1020,1,2,Self Enrolled,58,0.353535354,0.101010101,0.166666667
1.00001E+12, , ,900,1,1,CoReg,-117,0.063492063,0,0
1.00001E+12, , ,840,1,2,CoReg,-69,0,0,0
1.00001E+12,1, ,510,1,2,CoReg,-152,0.252631579,0.031578947,0.285714286
1.00001E+12, , ,210,1,1,Self Enrolled,-239,0.010204082,0,0
1.00001E+12,1,1,60,1,2,Self Enrolled,-203,0,0,0.6
1.00001E+12, , ,210,1,2,CoReg,-137,0.071428571,0.023809524,0
1.00001E+12, , ,120,1,2,CoReg,-245,0.010526316,0,0
1.00001E+12, , ,720, ,1,Self Enrolled,769,0,0,0
1.00001E+12,2,2,120,1,1,Self Enrolled,-217,0.26984127,0,0.125
1.00001E+12,1,2,150,1,2,Self Enrolled,65,0.647058824,0.029411765,0.333333333
1.00001E+12, ,1,150,1,2,Self Enrolled,-192,0.112359551,0.033707865,0
1.00001E+12, , ,1080,1,1,Self Enrolled,18,0.055555556,0.027777778,0.333333333
1.00001E+12, ,1,60,1,2,Self Enrolled,13,0.433333333,0.2,0
1.00001E+12,2,1,330,1,3,Self Enrolled,-14,0,0,0
1.00001E+12, , ,30,1,1,Self Enrolled,1086,0.181818182,0.045454545,1
1.00001E+12, , ,990,1,2,CoReg,-186,0,0,0
1.00001E+12, , ,390,1,1,Self Enrolled,38,0,0,0
1.00001E+12,3,1,240,1,1,Self Enrolled,-220,0.094339623,0,0.375
1.00001E+12, , ,630,9,2,CoReg,-123,0.069444444,0.013888889,0
1.00001E+12,1,3,180,1,1,Self Enrolled,-127,0.648648649,0.027027027,0
1.00001E+12, , ,450,3,2,Self Enrolled,20,0,0,0.5
1.00001E+12,2,2,90,3,1,CoReg,-222,0.045454545,0,0
1.00001E+12,3,3,60,3,1,Self Enrolled,4,0.029411765,0,0.166666667
1.00001E+12, , ,540,3,2,CoReg,-174,0.043478261,0.014492754,0
1.00001E+12, , ,960,1,2,CoReg,-129,0.05,0,0
1.00001E+12,1,1,210,3,1,Self Enrolled,165,0.875,0.0625,1
1.00001E+12, , ,600,1,3,CoReg,-137,0,0,0
1.00001E+12, , ,900,3,1,CoReg,508,0.361111111,0.041666667,0
1.00001E+12,3,3,210,3,1,CoReg,-220,0.010752688,0,0
1.00001E+12,1,1,150,3,1,Self Enrolled,-225,0.259259259,0.074074074,0.4
1.00001E+12, , ,390,3,3,Self Enrolled,226,0.090909091,0,0
1.00001E+12, ,3,360,1,3,CoReg,-131,0,0,0
1.00001E+12, , ,270,3,1,CoReg,143,0.047619048,0,0
1.00001E+12, , ,930,1,1,CoReg,1495,0,0,0
1.00001E+12,4,4,150,3,2,CoReg,-214,0.4375,0.020833333,0.5
1.00001E+12, , ,210,3,1,Self Enrolled,-821,0,0,0
1.00001E+12, ,3,150,3,2,CoReg,-67,0.032258065,0,0
1.00001E+12, , ,630,3,1,CoReg,-171,0,0,0
1.00001E+12,4,4,150,3,3,CoReg,-245,0.135135135,0,0.5
1.00001E+12, , ,540,4,1,Self Enrolled,19,0.044117647,0,0.333333333
1.00001E+12, , ,570,4,3,CoReg,-77,0.094594595,0.013513514,0
1.00001E+12,1,1,180,4,1,Self Enrolled,-231,0.075757576,0.03030303,0.5
1.00001E+12, , ,120,2,1,Self Enrolled,-1134,0.466666667,0.166666667,0.333333333
1.00001E+12,4,4,150,3,2,Self Enrolled,-249,0.2,0.021052632,0
1.00001E+12, ,2,270,4,1,Others,-130,0.454545455,0,0
1.00001E+12, , ,390,3,2,Self Enrolled,18,0,0,0
1.00001E+12,5,4,120,3,3,Self Enrolled,25,0.066666667,0,0
1.00001E+12, , ,870,4,1,CoReg,-226,0,0,0
1.00001E+12,2,2,120,1,1,CoReg,-33,0.661016949,0,0
1.00001E+12,1,1,150,1,1,Self Enrolled,-1236,0.666666667,0.666666667,0
1.00001E+12, ,1,90, ,2,Self Enrolled,-106,0.24137931,0.034482759,0
1.00001E+12, ,1,120,1,2,Self Enrolled,-199,0.277777778,0.055555556,1
1.00001E+12, , ,750,2,1,Self Enrolled,139,0.023529412,0,0
1.00001E+12, , ,300,1,1,Self Enrolled,68,0,0,0
1.00001E+12, ,1,270,9,1,Self Enrolled,58,0.814814815,0.024691358,1
1.00001E+12,3,3,90,1,2,Self Enrolled,-126,0.066037736,0,0
1.00001E+12,1,1,120,9,2,Self Enrolled,-192,0.4375,0.046875,0.666666667
1.00001E+12,2, ,390,1,2,Self Enrolled,-406,0.082191781,0,0
1.00001E+12,3,3,270,2,1,Self Enrolled,-196,0.021276596,0,0
1.00001E+12, , ,240,2,1,Self Enrolled,-197,0.14,0.02,0
1.00001E+12, ,1,180,3,1,Self Enrolled,-199,0.086956522,0,0.333333333
1.00001E+12,2,2,180,1,3,Self Enrolled,-189,0.166666667,0.0625,0
1.00001E+12, ,2,360,2,1,Self Enrolled,-188,0.140186916,0.046728972,0.5
1.00001E+12,3,3,60,2,2,Self Enrolled,-109,0.357142857,0,0
1.00001E+12,3,3,60,3,3,Self Enrolled,-235,0.038095238,0.00952381,0
1.00001E+12, , ,900,2,3,Self Enrolled,-73,0.444444444,0.111111111,0
1.00001E+12,1,2,60,1,2,Self Enrolled,-20,0.03125,0,0
1.00001E+12,1,1,30,2,3,CoReg,-191,0.028985507,0.014492754,0
1.00001E+12,2,2,120,1,3,Self Enrolled,-241,0.007407407,0,0
1.00001E+12, , ,150,2,1,Self Enrolled,63,0.2,0.04,0
1.00001E+12, , ,420,2,1,Self Enrolled,-211,0,0,0
1.00001E+12, , ,750,2,2,Self Enrolled,-234,0.021505376,0,0
1.00001E+12,1,2,120,9,1,Self Enrolled,62,0.576923077,0.153846154,0.333333333
1.00001E+12, ,1,300,9,1,Self Enrolled,-57,0.097222222,0.013888889,0
1.00001E+12,1,1,60,2,3,Self Enrolled,-1612,0.681818182,0.045454545,0
1.00001E+12, , ,510,3,1,Self Enrolled,4,0.020408163,0,0
1.00001E+12,2,2,180,3,3,Self Enrolled,-96,0.093023256,0,0
1.00001E+12,3,3,300,3,1,Self Enrolled,-200,0.185185185,0.012345679,0.8
1.00001E+12, , ,450,9,2,CoReg,-71,0.371428571,0.028571429,0
1.00001E+12, , ,540,1,2,Self Enrolled,-37,0.022727273,0,0
1.00001E+12, , ,330,1,1,CoReg,-11,1,0.25,0
1.00001E+12, , ,30,3,1,Self Enrolled,-180,0.518518519,0.037037037,0.333333333
1.00001E+12,2,2,60,1,1,Self Enrolled,-220,0.306451613,0.048387097,0.166666667
1.00001E+12, , ,810,3,1,CoReg,-143,0,0,0
1.00001E+12,1, ,540,2,3,Self Enrolled,-141,0.04,0,0
1.00001E+12,2,3,180,3,3,CoReg,-150,0.166666667,0.083333333,0
1.00001E+12,1,2,330,1,1,CoReg,-69,0,0,0
1.00001E+12,4, ,390,1,1,Self Enrolled,-24,0.125,0,0.125
1.00001E+12, ,1,330,1,3,Self Enrolled,-42,0.010752688,0,0
1.00001E+12, , ,420,9,2,Self Enrolled,158,0,0,0
1.00001E+12,1,4,240,1,2,Self Enrolled,153,0.227272727,0.045454545,0.142857143
1.00001E+12,1,3,150, ,1,Self Enrolled,64,0.74,0.04,0.142857143
1.00001E+12, ,1,360,1,2,Self Enrolled,27,0.565217391,0.043478261,0
1.00001E+12, , ,120,1,1,Self Enrolled,-53,0,0,0.125
1.00001E+12, ,1,30,3,2,Self Enrolled,-25,0.75862069,0.103448276,0.333333333
1.00001E+12,5,2,240,1,1,CoReg,-178,0.244444444,0.022222222,0
1.00001E+12,1,1,60,3,1,Self Enrolled,-34,0.294117647,0.058823529,0.142857143
1.00001E+12, , ,450,3,1,CoReg,-108,0,0,0
1.00001E+12,3, ,30,1,3,CoReg,-171,0.041666667,0,0
1.00001E+12, , ,390,3,2,CoReg,-71,0.340425532,0.106382979,0.166666667
1.00001E+12, ,3,300,1,1,Self Enrolled,-229,0.024096386,0,0
1.00001E+12, , ,720,3,2,Self Enrolled,-664,0.048780488,0,0
1.00001E+12,1, ,390,1,2,Self Enrolled,-208,0.065934066,0,0
1.00001E+12,1,3,120,3,3,CoReg,-231,0.086206897,0.017241379,0
1.00001E+12, , ,30,1,1,CoReg,-142,0.869565217,0.043478261,0
1.00001E+12, ,3,270,9,2,Self Enrolled,92,0.263157895,0,0
1.00001E+12, , ,810,9,2,CoReg,-256,0.730769231,0.096153846,0.333333333
1.00001E+12, , ,90,1,2,Self Enrolled,23,0.716981132,0.075471698,0
1.00001E+12, ,1,240,1,1,Self Enrolled,-245,0.128205128,0.012820513,0
1.00001E+12, , ,720,1,1,CoReg,-125,1,0.5,0
1.00001E+12,1,1,210,9,2,Self Enrolled,-225,0,0,0.333333333
1.00001E+12,1, ,480,1,3,Self Enrolled,46,0.454545455,0.056818182,0
1.00001E+12, , ,1050,3,1,Self Enrolled,-93,0.46,0.02,0
1.00001E+12,1,2,270,1,3,Self Enrolled,28,0.438596491,0.157894737,0
1.00001E+12, ,1,180,1,1,Self Enrolled,25,0.194444444,0.083333333,0.5
1.00001E+12, ,1,270,1,3,CoReg,-50,0.379310345,0,0
1.00001E+12, , ,30,1,1,CoReg,-228,0.581818182,0,0.166666667
1.00001E+12,2,2,330,1,1,Self Enrolled,-165,0.020408163,0,0
1.00001E+12,3,3,150,1,2,CoReg,-199,0.361702128,0.010638298,0
1.00001E+12,1,1,210,1,1,CoReg,-244,0.071428571,0.214285714,0
1.00001E+12, , ,570,1,2,CoReg,556,0.555555556,0,0
1.00001E+12, , ,750,1,2,Self Enrolled,323,0,0,0
1.00001E+12, , ,300,1,1,CoReg,1057,0,0,0
1.00001E+12, , ,60, ,1,Self Enrolled,29,0,0,0
1.00001E+12,1,1,270,3,2,Self Enrolled,73,0,0,0.285714286
1.00001E+12,1,1,30,3,2,CoReg,-226,0.055555556,0,0
1.00001E+12, , ,390,1,1,CoReg,-53,0.25,0.03125,0
1.00001E+12, , ,750,1,3,CoReg,-244,0,0,0.333333333
1.00001E+12,2,1,60,1,2,Self Enrolled,-229,0.139534884,0.069767442,0
1.00001E+12, ,3,240,1,1,Self Enrolled,225,0,0,0
1.00001E+12, , ,870,1,2,CoReg,-52,0.016129032,0,0
1.00001E+12, ,2,0,1,2,CoReg,933,0,0,0
1.00001E+12,4,1,240,1,3,Self Enrolled,-569,0.166666667,0.041666667,0.666666667
1.00001E+12,3, ,960,3,4,Self Enrolled,1424,0,0,0
1.00001E+12, , ,780,3,1,CoReg,-192,0.111111111,0,0
1.00001E+12, , ,660,3,1,Self Enrolled,-33,0,0,1
1.00001E+12, , ,570,3,2,Self Enrolled,559,0,0,0
1.00001E+12, , ,330,3,1,Self Enrolled,-10,0.666666667,0,0.428571429
1.00001E+12, , ,150,3,1,CoReg,-142,0.083333333,0,0
1.00001E+12,3,3,240,3,2,CoReg,-209,0.05,0,0
1.00001E+12,4,3,120,3,2,Self Enrolled,-48,0.564516129,0.177419355,0
1.00001E+12, ,1,180,9,1,CoReg,-239,0.266666667,0,0
1.00001E+12, , ,660,3,1,Self Enrolled,212,0.238095238,0.047619048,0
1.00001E+12, ,3,180,3,3,Self Enrolled,-109,0.523809524,0.095238095,0.142857143
1.00001E+12,1,3,150,3,2,Self Enrolled,-74,0.216216216,0.027027027,0.285714286
1.00001E+12, , ,0,1,1,CoReg,-100,0.226415094,0.018867925,0
1.00001E+12,1,1,150,1,2,Self Enrolled,-65,0.939393939,0,0.333333333
1.00001E+12,3,3,90,1,1,Self Enrolled,-157,0.24137931,0.017241379,0.666666667
1.00001E+12, , ,180,1,1,CoReg,-142,0.8,0,0
1.00001E+12, , ,480,1,2,Self Enrolled,-15,0.125,0,0
1.00001E+12,4,4,120,1,1,Self Enrolled,-28,0.140350877,0.052631579,0
1.00001E+12, , ,630,1,2,Self Enrolled,163,0.125,0.03125,0.25
1.00001E+12, , ,930,1,2,CoReg,-177,0.015625,0,0
1.00001E+12,3,1,150,1,1,CoReg,-162,0.210144928,0.028985507,0.5
1.00001E+12,5,1,330,1,2,Self Enrolled,-143,0,0,0.25
1.00001E+12,1,1,360,1,2,CoReg,-170,0.055555556,0.027777778,0.333333333
1.00001E+12, ,1,60,1,2,CoReg,-130,0.108433735,0,0
1.00001E+12, , ,210,3,2,Self Enrolled,-146,0,0,0
1.00001E+12, , ,0,1,1,CoReg,-223,0.035971223,0,0
1.00001E+12,1,1,210,3,3,CoReg,-131,0.821428571,0.25,0.142857143
1.00001E+12, , ,1050,1,1,Self Enrolled,-2030,0,0,0
1.00001E+12, , ,780,1,2,CoReg,-154,0.147727273,0,0
1.00001E+12, , ,840,1,1,CoReg,-212,0.1875,0.041666667,0.777777778
1.00001E+12, , ,630,1,1,Self Enrolled,-249,0.023255814,0,0
1.00001E+12,3,3,0,1,2,Self Enrolled,-150,0.344827586,0.034482759,0.428571429
1.00001E+12,3,3,360,1,2,Self Enrolled,-172,0.027777778,0.027777778,0
1.00001E+12,2,1,150,1,1,Others,-48,0.448979592,0.081632653,0.571428571
1.00001E+12, , ,510,1,1,Self Enrolled,-251,0,0,0
1.00001E+12, , ,420,1,2,Self Enrolled,-97,0.266666667,0.133333333,0
1.00001E+12,1,1,180,1,1,Self Enrolled,-210,0.056,0,0.333333333
1.00001E+12,3,1,330,1,1,CoReg,-70,0.166666667,0.033333333,0
1.00001E+12,1, ,390,3,2,Self Enrolled,-75,0.255319149,0.074468085,1
1.00001E+12, , ,780,1,2,Self Enrolled,-29,0.022900763,0,0
1.00001E+12,3,3,270,1,1,CoReg,-156,0.010416667,0,0
1.00001E+12, , ,60,3,1,CoReg,-203,0.405063291,0.025316456,0
1.00001E+12,1,1,150,1,1,Self Enrolled,899,0.58974359,0.179487179,0
1.00001E+12, ,2,360,1,2,Self Enrolled,-10,0.086956522,0,0.333333333
1.00001E+12,1,1,240,3,2,Self Enrolled,29,0.260869565,0.086956522,0.5
1.00001E+12, , ,30,1,1,Self Enrolled,-147,0.545454545,0.045454545,0
1.00001E+12, ,1,60,1,1,Self Enrolled,-93,0.034482759,0.00862069,0
1.00001E+12, ,2,30,1,1,CoReg,-190,0.5,0.0625,0.666666667
1.00001E+12, ,3,210,1,1,Self Enrolled,-29,0,0,0
1.00001E+12,1,1,330,9,2,CoReg,-131,0.413793103,0.103448276,0.25
1.00001E+12,3,3,30,3,3,CoReg,-114,0.296296296,0.092592593,0
1.00001E+12, , ,390,1,2,CoReg,-174,0.074074074,0.037037037,1
1.00001E+12, , ,420,1,1,Self Enrolled,966,0,0,0.5
1.00001E+12,1,1,330,1,3,Self Enrolled,59,0.172413793,0,0
1.00001E+12, , ,750,1,1,CoReg,655,1,0,0
1.00001E+12,1, ,390,1,2,CoReg,-53,0.308823529,0.073529412,0.625
1.00001E+12,3,3,330,1,2,CoReg,-148,0,0,0
1.00001E+12, , ,1050,1,2,Self Enrolled,-1260,0.68,0.053333333,0
1.00001E+12, , ,1020,1,2,Self Enrolled,-26,0,0,0
1.00001E+12,1,1,180,1,2,Self Enrolled,-46,0.204545455,0.090909091,0
1.00001E+12,1,1,300,1,2,CoReg,-172,0.154761905,0.035714286,0
1.00001E+12,1,1,180,1,2,Self Enrolled,-109,0,0,0
1.00001E+12, , ,960,1,2,CoReg,-195,0.134615385,0.019230769,0
1.00001E+12, , ,450,1,1,CoReg,-186,0,0,0
1.00001E+12, , ,720,3,2,Self Enrolled,-63,0.214285714,0.03968254,0.333333333
1.00001E+12, , ,930,1,1,CoReg,-63,0.022058824,0,0.333333333
1.00001E+12, , ,720,1,2,CoReg,-238,0.067307692,0.009615385,0.25
1.00001E+12, , ,60,1,1,Self Enrolled,119,0.225,0.025,0
1.00001E+12,1,2,210,1,2,Self Enrolled,-94,0.48,0.14,0
1.00001E+12, , ,990,9,1,Self Enrolled,-175,0.25,0.015625,0
1.00001E+12, , ,240,1,1,Self Enrolled,-102,0,0,0
1.00001E+12,3,3,330,1,3,CoReg,-214,0.068493151,0.02739726,0.166666667
1.00001E+12, , ,1020,9,1,CoReg,-127,0.227272727,0,0
1.00001E+12,5, ,720,1,3,Self Enrolled,-132,0.333333333,0.019607843,0.333333333
1.00001E+12, , ,810,1,2,Self Enrolled,-228,0.032258065,0,0
1.00001E+12, , ,180,1,1,CoReg,-189,0,0,0
1.00001E+12, , ,360,1,1,Self Enrolled,-785,0.266666667,0.05,0.25
1.00001E+12, , ,690,3,1,Self Enrolled,-214,0.489361702,0.063829787,0
1.00001E+12, , ,270,1,1,CoReg,-201,0,0,0
1.00001E+12, , ,450,1,1,CoReg,-157,0.038461538,0,0
1.00001E+12, , ,60,1,1,Self Enrolled,22,0.033333333,0.033333333,0
1.00001E+12,5,3,300,1,2,Self Enrolled,-249,0.661016949,0.016949153,0
1.00001E+12, , ,1050,1,1,Self Enrolled,-122,0.081632653,0.040816327,0.333333333
1.00001E+12,1,1,30,1,1,CoReg,-132,0.707692308,0.084615385,0
1.00001E+12, , ,840,1,1,Self Enrolled,-157,0.12,0.04,0
1.00001E+12,1,1,180,1,2,Self Enrolled,15,0.375,0.171875,0.333333333
1.00001E+12,1, ,720,1,2,CoReg,-202,0.12,0,0
1.00001E+12, , ,480,1,3,Self Enrolled,-107,0,0,0
1.00001E+12,1,1,60,1,2,CoReg,-140,0.453488372,0.058139535,0.5
1.00001E+12,4,4,330,1,2,CoReg,-222,0.006493506,0,0
1.00001E+12,2,1,180,1,1,Self Enrolled,49,0.032258065,0,0
1.00001E+12, ,1,0,3,1,Self Enrolled,-50,0.09375,0,0
1.00001E+12,2, ,600,1,2,Self Enrolled,-41,0.05,0,0
1.00001E+12, , ,1080,9,2,CoReg,675,0.4,0,0
1.00001E+12, ,3,210,3,3,CoReg,-200,0.065088757,0.00591716,0.333333333
1.00001E+12,1,1,180,1,2,Self Enrolled,107,0,0,0
1.00001E+12, , ,150,1,1,Self Enrolled,-12,0.2,0.04,0
1.00001E+12,2,2,270,9,2,Self Enrolled,28,0.006493506,0,0.090909091
1.00001E+12,3, ,450,3,1,Self Enrolled,-776,0.051282051,0,0
1.00001E+12,1,1,90,3,2,Self Enrolled,-16,0,0,0
1.00001E+12, ,3,30,3,1,Self Enrolled,-126,0.475,0.05,0
1.00001E+12,1,1,180,9,1,Self Enrolled,-804,0.736842105,0.078947368,0.363636364
1.00001E+12,6, ,660,3,2,CoReg,-102,0.059259259,0,0
1.00001E+12, ,1,0,3,1,CoReg,-158,0.130434783,0,0
1.00001E+12, , ,1020,1,1,CoReg,-172,0,0,0
1.00001E+12,1, ,690,3,2,Self Enrolled,-34,0.016949153,0,0
1.00001E+12,1,4,120, ,2,Self Enrolled,62,0.134615385,0.038461538,0.166666667
1.00001E+12,3,1,30,3,3,CoReg,-20,0.152542373,0.06779661,0.5
1.00001E+12,3,3,0,3,2,Self Enrolled,-12,0.547945205,0.164383562,0.285714286
1.00001E+12, , ,270,1,1,CoReg,-14,0.088235294,0,0
1.00001E+12, ,2,120,1,2,Self Enrolled,-41,0.137931034,0.034482759,0
1.00001E+12, , ,690,1,2,Self Enrolled,-77,0,0,0
1.00001E+12, , ,750, ,1,Self Enrolled,-235,0.25862069,0.068965517,0.428571429
1.00001E+12, , ,1080,3,2,Self Enrolled,195,0.21875,0,0
1.00001E+12, ,1,210, ,1,Self Enrolled,67,0.25,0,0
1.00001E+12, , ,570,3,1,Others,-48,0.285714286,0.285714286,0
1.00001E+12,2,2,60,1,1,Self Enrolled,-162,0.482758621,0,0
1.00001E+12,2,2,60,1,2,Self Enrolled,-162,0.482758621,0,0
1.00001E+12, ,2,180,3,1,Self Enrolled,-79,0.704918033,0,0
1.00001E+12,1,1,360,3,1,CoReg,-196,0.043478261,0.02173913,0
1.00001E+12, , ,600,3,1,Self Enrolled,201,0.057142857,0,0
1.00001E+12,4, ,390,1,2,Self Enrolled,-36,0.689655172,0.034482759,0.375
1.00001E+12,5,1,180,1,1,CoReg,-160,0.037037037,0,0
1.00001E+12, ,1,270,1,1,Self Enrolled,-179,0.133333333,0.066666667,0.333333333
1.00001E+12,3,3,180,3,2,CoReg,-145,0.083333333,0.010416667,0
1.00001E+12,2,2,60,1,1,Self Enrolled,-64,0.277777778,0,0.5
1.00001E+12,1,1,210,3,2,Self Enrolled,-634,0.071428571,0.166666667,0.666666667
1.00001E+12,1,1,360,3,2,Self Enrolled,7,0.058823529,0,0
1.00001E+12, , ,630,3,1,CoReg,-151,0.02962963,0.007407407,0
1.00001E+12, , ,660,1,1,CoReg,-153,0.777777778,0,0
1.00001E+12, , ,540,1,2,Self Enrolled,-8,0.7,0.1,0
1.00001E+12, ,3,330,3,2,Self Enrolled,-55,0,0,0
1.00001E+12, , ,720,1,2,Self Enrolled,-150,0.357142857,0.071428571,0
1.00001E+12,4,1,150,1,2,CoReg,-115,0.147058824,0,0
1.00001E+12,1,1,120,3,1,Self Enrolled,-33,0.071428571,0,0
1.00001E+12, , ,570,1,1,Self Enrolled,-81,0,0,0
1.00001E+12, , ,120,3,1,CoReg,-31,0.538461538,0.038461538,0.5
1.00001E+12, , ,600,1,1,Self Enrolled,124,0.020618557,0,0
1.00001E+12, , ,630,1,2,CoReg,-240,0.648648649,0,0
1.00001E+12, ,4,30,1,2,Self Enrolled,-180,0.307692308,0.051282051,0.428571429
1.00001E+12,1,1,240,1,3,Self Enrolled,-78,0.114583333,0,0
1.00001E+12, ,1,300,3,1,CoReg,-141,0.090909091,0,0
1.00001E+12, , ,900,3,1,Self Enrolled,-229,0.418918919,0.175675676,0.4
1.00001E+12, , ,480,3,1,Self Enrolled,-66,0,0,0
1.00001E+12,3, ,60,3,3,Self Enrolled,-97,0,0,0
1.00001E+12,1,1,120,1,3,CoReg,-37,0.058823529,0,0
1.00001E+12, , ,570,1,1,Self Enrolled,-28,0,0,0
1.00001E+12, ,2,330,1,1,Self Enrolled,-130,0.142857143,0,0
1.00001E+12,2,2,240,1,2,Self Enrolled,-148,0.303030303,0.03030303,0
1.00001E+12, , ,900,1,1,Self Enrolled,-88,0,0,0
1.00001E+12, ,1,60,1,1,Self Enrolled,-1073,0.788990826,0.018348624,0
1.00001E+12,4,1,60,1,3,CoReg,-166,0,0,0.4
1.00001E+12,3, ,660,1,2,CoReg,-124,0,0,0
1.00001E+12, , ,630,9,2,Self Enrolled,-200,0.076923077,0.038461538,0.5
1.00001E+12, , ,570,1,2,CoReg,-139,0.133333333,0,0
1.00001E+12, , ,150,1,1,Self Enrolled,43,0.010869565,0,0
1.00001E+12, , ,150,1,1,Self Enrolled,-40,0.03125,0,0.333333333
1.00001E+12, ,2,60,1,1,Self Enrolled,-173,0.2,0.028571429,0
1.00001E+12, , ,540,1,1,CoReg,-172,0.089285714,0,0
1.00001E+12, , ,90,1,1,CoReg,-150,0,0,0
1.00001E+12, ,1,240,3,1,CoReg,-159,0.384615385,0,0
1.00001E+12,1,1,180,3,1,Self Enrolled,-151,0.222222222,0,0.333333333
1.00001E+12, , ,390,3,1,Self Enrolled,-55,0,0,0
1.00001E+12,3,3,180,3,1,CoReg,-142,0.03030303,0,0
1.00001E+12,3,1,150,3,1,Others,139,0,0,0.142857143
1.00001E+12, , ,390,3,1,Self Enrolled,-47,0.186440678,0.06779661,0.375
1.00001E+12, ,6,360, ,1,Self Enrolled,-32,0.222222222,0,0
1.00001E+12, , ,750,3,1,CoReg,-132,0.310344828,0.034482759,0
1.00001E+12, , ,90,3,1,CoReg,-151,0.086021505,0,0
1.00001E+12, , ,1020,3,1,CoReg,-138,0,0,0
1.00001E+12,3,3,270,3,2,Self Enrolled,-145,0.070707071,0,0
1.00001E+12,3, ,660,3,2,CoReg,-193,1,0.75,0
1.00001E+12,3,3,210,1,1,Self Enrolled,-111,0.367346939,0.020408163,0
1.00001E+12,3,3,30,3,2,CoReg,-193,0,0,0
1.00001E+12, , ,660,3,1,Self Enrolled,-247,0.107142857,0,0
1.00001E+12, , ,630,3,1,Self Enrolled,204,0.666666667,0,0
1.00001E+12, ,2,210,3,2,CoReg,151,0.037037037,0,0
1.00001E+12,1,1,360,1,3,CoReg,-61,0.472222222,0.027777778,0
